"","X.1","X","H","diameter","albedo","rot_per","diameter_sigma","epoch","e","a","q","i","om","w","ma","ad","n","tp","per","moid","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","rms","neo_flag","pha_flag","class_var"
"489",491,1024,12.4,4.605,1,3.588,0.171,2458600.5,0.0392928935910822,1.97916708372937,1.90139988210942,26.8609322859993,163.379926437593,348.921220942967,314.858461272238,2.05693428534932,0.353981352878921,2458728.02518843,1017.00272365233,0.911444,2.92294,3.729,4.7661e-08,4.5724e-09,9.4072e-08,5.5615e-06,7.7549e-06,5.0768e-05,5.0946e-05,4.7521e-09,1.2267e-09,0.00014396,3.5243e-06,0.41457,0,0,"X"
"490",492,1031,10.1,65.658,0.042,24,0.28,2458600.5,0.142778654884655,3.12795042748788,2.68134587290528,9.4842303298906,76.313199019106,188.93536477125,28.8019521304928,3.57455498207048,0.178161672679232,2458438.83811337,2020.63661946055,1.66571,1.50666,3.177,4.1121e-08,1.6367e-08,1.3258e-07,4.411e-06,2.5242e-05,2.9211e-05,1.5809e-05,1.8704e-08,1.3984e-09,8.8354e-05,1.586e-05,0.44058,0,0,"X"
"492",494,1038,11.4,33.853,0.053,34.2,0.294,2458600.5,0.0600764888875256,2.68185719743525,2.5207406333156,4.55465618419292,221.727231466837,327.817928032579,55.7222453843988,2.8429737615549,0.22441433777491,2458352.19926335,1604.17557794851,1.52197,2.12523,3.369,3.287e-08,9.3307e-09,8.8938e-08,3.5506e-06,4.525e-05,5.4203e-05,3.0657e-05,9.8912e-09,1.1712e-09,0.00013652,8.3718e-06,0.44043,0,0,"X"
"494",496,1045,10.6,29.084,0.201,5.2906,0.405,2458600.5,0.064702148483919,2.98275290242684,2.78976238124318,7.89924676983122,10.7421037740912,47.7392513565716,130.559231575733,3.1757434236105,0.191327835539701,2457918.11507045,1881.58716678368,1.80761,2.06789,3.241,4.4677e-08,1.4677e-08,1.3144e-07,5.1492e-06,3.1024e-05,5.0245e-05,3.7541e-05,1.5626e-08,1.4122e-09,0.0001962,1.3888e-05,0.48368,0,0,"X"
"506",508,1097,10.5,26.684,0.206,7.142,0.397,2458600.5,0.118570289736098,2.68786465828786,2.36916376698325,13.3780534363862,328.995461459666,80.7085395757054,148.066655203793,3.00656554959247,0.223662398813491,2457938.49039986,1609.5687156615,1.42114,2.38518,3.324,3.6629e-08,9.5846e-09,9.7066e-08,4.9422e-06,1.794e-05,2.9551e-05,2.212e-05,1.0721e-08,1.1963e-09,9.8444e-05,8.6093e-06,0.40822,0,0,"X"
"509",511,1103,12.3,23.244,0.033,5.1547,0.213,2458600.5,0.343761030722341,2.62926712855184,1.72542755039649,6.4418291340585,128.653478522067,277.44327575784,84.3808227745642,3.53310670670719,0.231180929809603,2458235.50093695,1557.22187075071,0.748952,1.91684,3.306,3.6826e-08,1.2518e-08,1.003e-07,4.2683e-06,3.8377e-05,3.8854e-05,9.0486e-06,1.6821e-08,1.651e-09,3.7356e-05,1.1121e-05,0.49879,0,0,"X"
"516",518,1134,10.5,50.592,0.057,23.47,0.953,2458600.5,0.11590018095132,2.66516625499141,2.35627300377255,4.54048689249722,350.724311447182,3.44458093866291,224.058911466764,2.97405950621026,0.22652576992747,2459200.61312875,1589.22316041688,1.35029,2.44169,3.37,4.2135e-08,1.0312e-08,1.1089e-07,4.5612e-06,5.1663e-05,5.4673e-05,1.8928e-05,1.1507e-08,1.3147e-09,8.4728e-05,9.2235e-06,0.47409,0,0,"X"
"521",523,1154,11.9,9.284,0.356,8.07,0.524,2458600.5,0.164191787923168,2.46388856313641,2.0593382947116,6.59295797852331,39.1223022566818,195.406615217252,144.032499428889,2.86843883156123,0.254842866499843,2458035.31839846,1412.63518553392,1.04914,2.13069,3.46,3.53e-08,7.9795e-09,8.7978e-08,4.256e-06,3.5232e-05,3.7734e-05,1.5299e-05,9.2897e-09,1.238e-09,5.9235e-05,6.8624e-06,0.42853,0,0,"X"
"526",528,1186,11.5,32.348,0.051,14.0701,0.299,2458600.5,0.222508211878972,2.63975048638437,2.05238432585233,10.6971344856975,327.171400871717,74.9654937377272,320.128480295927,3.2271166469164,0.229805149425144,2458774.00141981,1566.54453087991,1.08979,2.33881,3.336,3.3602e-08,1.0471e-08,8.8873e-08,4.9307e-06,2.1747e-05,2.4641e-05,1.3096e-05,1.2801e-08,1.3674e-09,5.7507e-05,9.3212e-06,0.46484,0,0,"X"
"529",531,1195,10.26,25.274,0.218,6.319,0.443,2458600.5,0.179222275483958,2.65331382663631,2.1777808850535,17.6667193426608,100.758586326301,262.624528791664,20.4656338734596,3.12884676821911,0.228045309321445,2458510.75628225,1578.63365429962,1.25425,2.48677,3.3,4.6372e-08,1.105e-08,1.246e-07,4.618e-06,1.6314e-05,2.0645e-05,1.5363e-05,1.303e-08,1.4245e-09,6.7124e-05,9.8612e-06,0.40783,0,0,"X"
"530",532,1200,11.4,35.825,0.037,14.775,0.24,2458600.5,0.0389724501810001,2.69971555109259,2.59450102127476,7.0006303853006,203.107997957438,164.292562196089,271.360367636035,2.80493008091042,0.222191305965437,2458999.43384657,1620.22541087184,1.59334,2.36245,3.356,4.3455e-08,1.1943e-08,1.1864e-07,4.9233e-06,3.2957e-05,6.3999e-05,5.6368e-05,1.2408e-08,1.4743e-09,0.00025449,1.0751e-05,0.48554,0,0,"X"
"532",534,1213,11.1,36.668,0.048,9.86,0.575,2458600.5,0.117539369839762,2.7109141102415,2.392274974034,9.84115321571696,285.841587122072,32.3610496703725,339.799510092254,3.02955324644901,0.220815948272669,2458691.9811184,1630.31702563197,1.38375,2.23342,3.332,4.1558e-08,1.2366e-08,1.1191e-07,4.5176e-06,2.4693e-05,3.0638e-05,1.9932e-05,1.3819e-08,1.5109e-09,9.0547e-05,1.1155e-05,0.43988,0,0,"X"
"533",535,1221,11.2,25.781,0.202,13.395,0.138,2458600.5,0.249830455374174,2.79387469017232,2.09587970406819,19.5902612182936,245.793741855886,59.8973670118768,199.84240677435,3.49186967627645,0.211054049211214,2459359.34634208,1705.72420356516,1.14765,1.92282,3.199,4.1701e-08,1.1285e-08,1.1666e-07,6.0287e-06,1.2472e-05,1.6896e-05,1.1415e-05,1.4104e-08,1.2787e-09,5.5884e-05,1.0334e-05,0.43392,0,0,"X"
"536",538,1250,10.5,13.239,0.636,19.9,0.15,2458600.5,0.157837389035229,2.71571816117975,2.28707629726358,6.04987423914531,140.645917268321,217.355272350271,188.151612375624,3.14436002509591,0.220230279000068,2459380.81226407,1634.6526083268,1.28529,2.29811,3.335,3.6959e-08,1.0568e-08,1.0203e-07,4.2314e-06,3.864e-05,4.0712e-05,1.3717e-05,1.2237e-08,1.2856e-09,6.4003e-05,9.5421e-06,0.46655,0,0,"X"
"539",541,1262,10.2,49.29,0.0459,7.1639,1.1,2458600.5,0.188690776445927,2.66539230408994,2.16245736069821,29.2682325436476,158.474685858586,287.356814553872,349.772226542622,3.16832724748167,0.226496953422496,2458645.65634009,1589.4253523511,1.32026,2.23497,3.178,4.2157e-08,1.0887e-08,1.1397e-07,5.0369e-06,1.0247e-05,1.6862e-05,1.516e-05,1.2941e-08,1.3877e-09,6.7036e-05,9.7378e-06,0.43221,0,0,"X"
"555",557,1331,10.6,46.796,0.063,19.16,0.141,2458600.5,0.132110166847464,3.06296312235672,2.65831455321454,2.45632664949227,13.6420184624664,348.906960338561,75.9690008090829,3.46761169149889,0.183861763751603,2458187.31457602,1957.99274767297,1.65491,1.98206,3.218,4.3222e-08,1.573e-08,1.3706e-07,4.7003e-06,9.9741e-05,0.00010096,1.5915e-05,1.7808e-08,1.4164e-09,8.6081e-05,1.5083e-05,0.46929,0,0,"L"
"560",562,1350,9.9,60.01,0.035,73.9,0.18,2458600.5,0.0673479051147345,3.19514906859751,2.97996247229818,9.64307631406459,9.34387877999227,64.0039992559036,237.375267002906,3.41033566489685,0.172570829505167,2459311.07625063,2086.09995694099,2.00942,1.81553,3.17,4.1577e-08,1.7161e-08,1.3209e-07,4.4498e-06,2.5239e-05,4.2621e-05,3.2832e-05,1.8316e-08,1.3903e-09,0.0001901,1.6806e-05,0.46039,0,0,"X"
"561",563,1351,11.1,19.979,0.149,16.97,0.144,2458600.5,0.0663873674942771,2.77715262832548,2.59278477620114,3.75734155449037,186.157555508731,211.634638416029,162.380127969286,2.96152048044982,0.212963144621188,2457838.0200495,1690.43334066256,1.59983,2.3278,3.328,3.5982e-08,1.1643e-08,1.0145e-07,4.1992e-06,5.82e-05,6.5562e-05,3.0639e-05,1.2416e-08,1.3392e-09,0.00014288,1.063e-05,0.47132,0,0,"X"
"564",566,1372,11.5,19.448,0.155,5.2834,0.175,2458600.5,0.314278476472481,3.42076358338608,2.34569121602696,38.936413780144,297.467191481142,99.1476907824679,98.0440784755056,4.4958359507452,0.155782792175232,2457971.13601758,2310.90992126432,1.63428,1.77749,2.719,4.2492e-08,1.6162e-08,1.4396e-07,6.885e-06,7.9846e-06,1.566e-05,1.0456e-05,2.1241e-08,1.104e-09,6.511e-05,1.6377e-05,0.3829,0,0,"X"
"567",569,1405,11.4,24.243,0.173,3.508,0.449,2458600.5,0.0961916711529821,2.69863528375735,2.43904904598033,12.4120095333079,333.139190905606,85.1480380061215,196.446695459156,2.95822152153438,0.22232473453424,2459336.15051088,1619.25302982677,1.48792,2.33565,3.328,3.8515e-08,1.1026e-08,1.0373e-07,5.0342e-06,1.9962e-05,3.474e-05,2.6949e-05,1.2087e-08,1.3626e-09,0.00012164,9.9241e-06,0.43268,0,0,"L"
"568",570,1406,10.9,20.31,0.187,31.151,0.317,2458600.5,0.282688552688356,2.76328451765002,1.9821356166894,5.82025542452186,268.367312107895,111.261945765414,359.950893105615,3.54443341861065,0.21456835333392,2458600.72886364,1677.78702873184,0.993047,1.97809,3.274,4.0153e-08,9.4949e-09,1.1049e-07,3.8546e-06,4.5155e-05,4.5536e-05,7.751e-06,1.2179e-08,1.1059e-09,3.6124e-05,8.6476e-06,0.46519,0,0,"X"
"569",571,1419,12,20.524,0.047,4.792,0.19,2458600.5,0.0763217122593414,2.74939032299116,2.53955214587121,3.48558542627644,260.901223844446,74.1745748030497,105.129224928044,2.95922850011111,0.216196905904688,2458114.23390619,1665.14871474945,1.53132,2.30704,3.339,3.8601e-08,1.1417e-08,1.0718e-07,4.0008e-06,7.2699e-05,7.7868e-05,2.9284e-05,1.2288e-08,1.3466e-09,0.00013488,1.0372e-05,0.48866,0,0,"X"
"571",573,1423,9.8,64.691,0.03,93.73,0.254,2458600.5,0.0575342319873254,3.19157401800601,3.00794925804933,9.16345503347493,42.9495321251787,302.0427858408,299.235352519476,3.37519877796269,0.172860869237814,2458952.02344049,2082.59973230106,2.01387,1.90014,3.174,4.389e-08,1.865e-08,1.3913e-07,4.7123e-06,2.6981e-05,4.6017e-05,3.9262e-05,1.9723e-08,1.5152e-09,0.0002281,1.8255e-05,0.45771,0,0,"X"
"580",582,1489,12.1,14.844,0.068,6.647,0.112,2458600.5,0.154814820305265,2.35355584686799,1.98919052135672,10.0214915320411,254.266122295603,90.5612135900229,282.646424725141,2.71792117237926,0.272971503540339,2458883.87600911,1318.81898048307,1.01141,2.72177,3.519,4.2885e-08,6.732e-09,1.0108e-07,4.4371e-06,2.6109e-05,2.9682e-05,1.4535e-05,7.7742e-09,1.1712e-09,5.3614e-05,5.6584e-06,0.45933,0,0,"X"
"583",585,1501,11.5,35.518,0.034,45.8,0.185,2458600.5,0.0886982377103603,2.73123412155912,2.48897846820242,4.0951070008377,204.348760864055,274.352752040757,249.290621455447,2.97348977491582,0.218356276368369,2459107.51257773,1648.68171406567,1.50948,2.10362,3.345,3.2779e-08,9.8952e-09,8.9709e-08,4.1967e-06,5.014e-05,5.5362e-05,2.416e-05,1.0773e-08,1.1866e-09,0.00011132,8.9597e-06,0.46814,0,0,"X"
"585",587,1516,11.1,39.524,0.05,6.943,0.219,2458600.5,0.0455151807318224,2.71699621742658,2.59333164354273,5.27722122022112,63.8912743529312,231.248715718298,291.846364068031,2.84066079131042,0.220074905073107,2458910.18381383,1635.80668082266,1.58051,2.23602,3.353,3.8062e-08,1.1246e-08,1.0518e-07,4.2826e-06,5.0423e-05,7.9398e-05,6.4188e-05,1.1757e-08,1.3663e-09,0.00029218,1.0156e-05,0.45537,0,0,"X"
"588",590,1540,11.3,22,0.14,10.1,0.342,2458600.5,0.0699440116961466,2.76733289159975,2.57377452746257,4.87102516059625,1.38064080649485,191.875568881608,115.55525287351,2.96089125573693,0.21409768254883,2458060.76854893,1681.47546350902,1.5737,2.00034,3.33,3.4006e-08,1.0808e-08,9.5468e-08,3.9722e-06,4.2626e-05,5.0618e-05,2.692e-05,1.1564e-08,1.2543e-09,0.00012578,9.8509e-06,0.46132,0,0,"X"
"600",603,1591,12,13.855,0.211,28.46,0.195,2458600.5,0.305379843925565,2.76572438925772,1.92112790692507,13.5372089796623,106.133842763568,178.075629110786,252.60089863696,3.61032087159038,0.214284483531952,2459101.698685,1680.00964916491,0.904124,1.57674,3.231,3.4643e-08,1.125e-08,9.5832e-08,4.1888e-06,2.0635e-05,2.2153e-05,1.0206e-05,1.4685e-08,1.3074e-09,4.8768e-05,1.025e-05,0.46482,0,0,"X"
"613",616,1637,11.6,19.094,0.122,4.2397,0.337,2458600.5,0.187529870040965,2.75057835205314,2.23476275115513,0.292734994033368,200.556530131841,86.3572510637384,117.726140378325,3.26639395295116,0.216056851466309,2458055.61498673,1666.22811337292,1.21776,1.90165,3.32,3.3954e-08,1.008e-08,9.377e-08,3.979e-06,0.00077345,0.00077353,1.2282e-05,1.197e-08,1.1877e-09,5.5924e-05,9.1592e-06,0.47423,0,0,"X"
"615",618,1652,11.7,9.01,0.599,15.41,0.072,2458600.5,0.323541184979409,2.60953405351224,1.76524231359477,4.07055661028589,303.983576471885,88.8856878750425,104.812920128565,3.45382579342971,0.233808136754597,2458152.21397547,1539.72400189756,0.776512,2.02462,3.331,3.9543e-08,1.0219e-08,1.0602e-07,4.4526e-06,6.4119e-05,6.4462e-05,7.2658e-06,1.3525e-08,1.3734e-09,3.0126e-05,9.0443e-06,0.48751,0,0,"X"
"627",630,1714,12.3,24.165,0.044,11.087,0.22,2458600.5,0.241015148528156,2.39839010272036,1.82034175588476,11.4706201256824,38.9425639159185,209.282964935751,258.032175556343,2.97643844955597,0.265353205847415,2458984.7720653,1356.68230896373,0.816384,2.07907,3.461,4.0711e-08,7.1813e-09,9.9074e-08,4.8628e-06,1.8344e-05,2.0845e-05,1.2066e-05,8.9121e-09,1.1918e-09,4.6292e-05,6.0933e-06,0.46828,0,0,"X"
"632",635,1729,11.9,15.203,0.192,3.837,0.122,2458600.5,0.222259136239178,2.78630665356923,2.16702454344945,9.48623993843288,171.168469288543,226.397382665382,272.834340913952,3.405588763689,0.211914515636114,2459011.82462693,1698.79821077556,1.18501,2.07396,3.275,4.5737e-08,1.0533e-08,1.259e-07,4.4236e-06,2.4426e-05,2.5431e-05,7.4825e-06,1.2874e-08,1.2017e-09,3.6095e-05,9.6331e-06,0.49851,0,0,"X"
"655",658,1881,11.4,17.766,0.124,25,0.241,2458600.5,0.0920132355569172,3.00673728370001,2.73007765775716,9.48582612187943,201.243768022881,125.905214282193,11.4919616449532,3.28339690964286,0.189043108332734,2458539.70983554,1904.32755351423,1.73206,2.05963,3.224,3.4749e-08,1.4367e-08,1.0426e-07,4.4135e-06,2.257e-05,3.2998e-05,2.5971e-05,1.5689e-08,1.355e-09,0.00013722,1.3649e-05,0.50636,0,0,"K"
"657",661,1928,12.6,7.772,0.393,2.9887,0.147,2458600.5,0.0744486480184258,2.36242684397152,2.18654735939541,7.77997134381531,65.4271715769491,71.2586363888098,29.3686918679481,2.53830632854764,0.271435421206363,2458492.30228676,1326.28231938198,1.21562,2.49841,3.534,3.4162e-08,8.6997e-09,8.1324e-08,4.6026e-06,3.0554e-05,4.5515e-05,3.471e-05,9.3474e-09,1.4994e-09,0.00012769,7.3261e-06,0.42608,0,0,"V"
"660",664,1950,14.2,5.57,0.0895,5.3016,0.5,2458600.5,0.0615274504484598,1.39045179784934,1.3049008437562,39.0919825910978,130.743084485942,140.53782875939,221.982253211451,1.47600275194249,0.60113244237171,2458830.09623714,598.869690978006,0.306407,3.71364,4.543,5.278e-08,2.3229e-09,7.3588e-08,8.4071e-06,6.0717e-06,4.6284e-05,4.7139e-05,2.4658e-09,1.5064e-09,7.8636e-05,1.5007e-06,0.42702,0,0,"A"
"664",668,1997,12.3,14.242,0.126,6.13,0.17,2458600.5,0.0637017844167741,2.41891376556699,2.26482464235007,7.62489749581892,351.75624043442,246.609229976962,132.407348025311,2.5730028887839,0.261983231575894,2458095.09609598,1374.13374831095,1.26648,2.43937,3.5,3.2154e-08,7.8579e-09,7.8744e-08,4.5547e-06,2.6733e-05,4.7179e-05,4.0294e-05,8.3585e-09,1.2766e-09,0.00015331,6.6959e-06,0.4581,0,0,"X"
"665",669,2000,12.85,3.975,0.81,5.487,0.154,2458600.5,0.098712348967871,1.93353929033396,1.74267508516342,22.6811135998904,357.075251222166,217.863008651265,10.4403845080148,2.12440349550449,0.366584899670545,2458572.01987298,982.037176991025,0.767434,2.87424,3.811,5.1663e-08,5.9323e-09,1.0101e-07,5.7246e-06,9.3613e-06,3.1964e-05,3.4748e-05,6.5179e-09,1.6871e-09,9.4727e-05,4.5195e-06,0.38985,0,0,"X"
"675",679,2064,12.4,16.721,0.062,18.165,0.088,2458600.5,0.234361068332033,2.69748109792123,2.06529654600695,6.4357788833827,328.086823425932,66.2923060373696,124.238493621734,3.32966564983552,0.222467440727715,2458042.04302663,1618.21432755463,1.08079,2.17172,3.32,4.5434e-08,1.0437e-08,1.2169e-07,4.4714e-06,4.3486e-05,4.4411e-05,8.1866e-06,1.2883e-08,1.2912e-09,3.647e-05,9.392e-06,0.45874,0,0,"X"
"676",680,2072,12.8,9.754,0.154,3.56,0.246,2458600.5,0.11239986450863,2.7153324737146,2.41012947157319,2.96374450133616,85.0295599113566,359.917645048499,91.0714548847386,3.020535475856,0.220277203129088,2458187.05978199,1634.30438958784,1.42625,2.16824,3.35,4.1006e-08,1.2962e-08,1.1435e-07,4.5812e-06,8.4733e-05,8.7302e-05,1.9878e-05,1.4419e-08,1.5773e-09,9.0133e-05,1.1702e-05,0.46861,0,0,"X"
"683",687,2099,16.05,2.3,0.13,19.797,0.2,2453784.5,0.436505792026216,0.832041419013646,0.468850520408478,15.7559461044444,170.884793757183,355.983303142375,238.322866990858,1.19523231761882,1.29863365847929,2453878.1962724,277.214438151529,0.150112,3.77974,6.946,2.4854e-08,3.6339e-10,2.0782e-08,2.239e-06,5.6275e-06,2.9867e-06,1.0231e-05,5.2201e-10,8.5075e-10,7.8864e-06,1.8161e-07,0.39294,1,1,"X"
"704",710,2305,12.2,17.764,0.077,21.69,0.111,2458600.5,0.0645503992067635,2.73126597062847,2.55496166188455,4.23490303902285,236.735713646864,102.850974212097,233.666590694277,2.90757027937238,0.218352457027453,2459179.07562505,1648.71055220019,1.54943,2.33612,3.347,4.652e-08,1.318e-08,1.2581e-07,3.9271e-06,6.2696e-05,6.9738e-05,3.1513e-05,1.4031e-08,1.5806e-09,0.00014541,1.1934e-05,0.46793,0,0,"X"
"710",716,2348,11.4,18.801,0.206,8.622,0.264,2458600.5,0.120245396978089,2.76780181526961,2.43498638723584,17.4892345486109,133.131656568937,218.278526664125,177.002922882904,3.10061724330338,0.214043275897641,2457773.55076676,1681.90286982973,1.44569,2.30756,3.261,3.5842e-08,1.5054e-08,9.9905e-08,4.7111e-06,1.393e-05,2.4707e-05,1.9698e-05,1.6864e-08,1.7463e-09,9.2211e-05,1.3722e-05,0.45552,0,0,"X"
"712",718,2353,11.8,13.341,0.171,12.958,0.128,2458600.5,0.103188192410231,2.73046216141126,2.4487107065307,3.26896215027209,175.981522323773,190.382673050956,335.286036738883,3.01221361629182,0.218448883908912,2458713.63384998,1647.98278461387,1.4462,2.44067,3.344,4.0727e-08,1.2219e-08,1.1329e-07,4.7792e-06,6.606e-05,6.892e-05,2.0984e-05,1.348e-08,1.4664e-09,9.6309e-05,1.1063e-05,0.5196,0,0,"L"
"728",735,2500,12.08,10.218,0.281,3.8084,0.772,2458600.5,0.19627814682718,2.42175721596421,1.9464191975494,3.30269382939085,10.9267099644234,229.588404995552,134.533079785595,2.89709523437902,0.261521964682343,2458086.07636469,1376.55741626625,0.935972,2.12515,3.484,2.9459e-08,7.8813e-09,7.0882e-08,3.88e-06,6.3197e-05,6.4125e-05,1.2431e-05,9.4283e-09,1.2766e-09,4.6497e-05,6.7198e-06,0.4608,0,0,"A"
"730",737,2506,11.7,16.193,0.273,4.986,0.196,2458600.5,0.081592389423161,2.78130436831857,2.55437109919438,10.3185916948703,129.941900825385,99.7488119190657,213.536704870951,3.00823763744276,0.21248647749891,2459289.78289862,1694.22545960294,1.56873,2.06089,3.305,4.0952e-08,1.3909e-08,1.124e-07,4.2992e-06,2.6361e-05,3.8213e-05,2.7277e-05,1.5044e-08,1.594e-09,0.00012853,1.2709e-05,0.46258,0,0,"X"
"733",740,2510,12.7,7.849,0.287,4.144,0.174,2458600.5,0.103760942221318,2.29838867303357,2.0599056987288,8.04790611166642,85.5374053596507,190.135834011644,37.7606044493103,2.53687164733834,0.282858259592553,2458467.00344061,1272.7222479505,1.04358,2.54864,3.573,3.6239e-08,8.4733e-09,8.4803e-08,3.9114e-06,2.8264e-05,3.516e-05,2.1969e-05,9.3525e-09,1.5642e-09,7.7637e-05,7.0381e-06,0.44977,0,0,"V"
"734",741,2559,11.9,17.976,0.099,10.309,0.173,2458600.5,0.0350469072070042,2.74925905452829,2.65290602755622,5.93695171731688,148.417728751129,281.693516817569,125.688281189618,2.84561208150036,0.216212390171746,2458019.1814128,1665.02946345507,1.67497,2.24469,3.338,3.7573e-08,1.2986e-08,1.0346e-07,4.6927e-06,4.1135e-05,7.9866e-05,6.8725e-05,1.3441e-08,1.5319e-09,0.00031741,1.1797e-05,0.48715,0,0,"X"
"735",742,2565,12.4,7.816,0.264,4.451,0.172,2458600.5,0.0786203213547169,2.44918791660591,2.25663197554427,5.07927000771995,51.6677102577235,78.8990853016517,227.118304178668,2.64174385766756,0.257140753224376,2459117.26637855,1400.01145476101,1.27836,2.38895,3.487,3.4195e-08,9.1245e-09,8.5328e-08,3.9822e-06,4.337e-05,5.0681e-05,2.624e-05,9.8418e-09,1.437e-09,0.00010247,7.8236e-06,0.48691,0,0,"V"
"736",743,2566,11.8,15.938,0.159,9.7785,0.138,2458600.5,0.142093702278285,2.735636153058,2.34691948398367,8.91481169532728,142.613288530447,191.513449062878,234.97511843298,3.12435282213234,0.217829438532137,2459174.45769098,1652.66918202559,1.33637,2.23606,3.32,3.8148e-08,1.3179e-08,1.0387e-07,4.4052e-06,2.606e-05,2.9906e-05,1.6431e-05,1.5051e-08,1.5741e-09,7.7226e-05,1.1943e-05,0.44815,0,0,"X"
"739",746,2581,10.4,28.87,0.1337,7.238,3.8,2458600.5,0.0656603030368658,3.20394769276481,2.99357551634361,18.1471815415618,56.3168727928,235.487497239848,310.537908310993,3.41431986918602,0.171860451357079,2458888.30380418,2094.72276580968,2.01329,1.70527,3.112,4.3379e-08,2.5602e-08,1.407e-07,5.5078e-06,1.6764e-05,5.6402e-05,5.7317e-05,2.7283e-08,2.0599e-09,0.0003343,2.5107e-05,0.436,0,0,"X"
"740",747,2605,11.7,15.91,0.175,8.2426,0.231,2458600.5,0.264525929142735,2.75839941738067,2.02873124855127,12.4518952397788,197.306916251413,353.127349906796,136.954098121388,3.48806758621007,0.215138603526832,2457963.91458076,1673.33985671754,1.02971,1.47755,3.258,3.3354e-08,1.1477e-08,9.3776e-08,3.9749e-06,1.8785e-05,2.016e-05,8.669e-06,1.4513e-08,1.3427e-09,3.8992e-05,1.0443e-05,0.47387,0,0,"X"
"746",753,2680,12.3,13.297,0.12,4.2231,0.393,2458600.5,0.190182195384591,2.75039055940177,2.22731524464969,3.98118668799406,66.8151674733787,61.3995967104394,110.453288821505,3.27346587415386,0.216078979913531,2458089.32908987,1666.05747650263,1.2461,1.80147,3.316,3.7624e-08,1.2453e-08,1.0353e-07,3.7892e-06,5.9526e-05,6.0293e-05,1.0773e-05,1.4821e-08,1.4675e-09,4.9046e-05,1.1315e-05,0.45274,0,0,"X"
"752",759,2732,12.8,7.366,0.221,93.23,0.287,2458600.5,0.137537695130842,2.34620828087366,2.0235162016254,10.4118535412972,121.481234114308,353.320657029773,242.39823903157,2.66890036012192,0.274254794723544,2459029.30475832,1312.64797161665,1.04046,2.42196,3.526,4.2876e-08,8.9474e-09,9.9601e-08,4.7495e-06,2.2543e-05,2.7469e-05,1.5097e-05,1.0178e-08,1.5688e-09,5.5319e-05,7.5088e-06,0.46657,0,0,"L"
"753",760,2735,13.1,3.976,0.848,10.7,0.243,2458600.5,0.0850824124912093,2.29050499826526,2.09562330718968,7.46093407950697,255.495612849095,65.1142702229108,163.684927363427,2.48538668934084,0.284319867567675,2458024.7930374,1266.17954306099,1.09399,2.71848,3.583,4.332e-08,9.3282e-09,1.009e-07,3.9746e-06,3.6327e-05,4.4115e-05,2.5286e-05,1.0122e-08,1.7369e-09,8.8948e-05,7.7349e-06,0.48102,0,0,"X"
